global_wiring_id,component,component_label,local_grid_id,row,col,u,v,source_quad_id,source_region,cell_size,center_x,center_y,center_z,c0_x,c0_y,c0_z,c1_x,c1_y,c1_z,c2_x,c2_y,c2_z,c3_x,c3_y,c3_z
40,palm,??,40,2,4,0.23529411764705882,0.10526315789473684,3880,palm,0.18906326554038308,0.8507846949317239,0.47265816385095766,0.0,0.7562530621615323,0.37812653108076616,0.0,0.9453163277019154,0.37812653108076616,0.0,0.9453163277019154,0.5671897966211492,0.0,0.7562530621615323,0.5671897966211492,0.0
41,palm,??,41,2,5,0.29411764705882354,0.10526315789473684,3880,palm,0.18906326554038308,1.039847960472107,0.47265816385095766,0.0,0.9453163277019154,0.37812653108076616,0.0,1.1343795932422984,0.37812653108076616,0.0,1.1343795932422984,0.5671897966211492,0.0,0.9453163277019154,0.5671897966211492,0.0
42,palm,??,42,2,6,0.35294117647058826,0.10526315789473684,3885,palm,0.18906326554038308,1.22891122601249,0.47265816385095766,0.0,1.1343795932422984,0.37812653108076616,0.0,1.3234428587826814,0.37812653108076616,0.0,1.3234428587826814,0.5671897966211492,0.0,1.1343795932422984,0.5671897966211492,0.0
43,palm,??,43,2,7,0.4117647058823529,0.10526315789473684,3755,palm,0.18906326554038308,1.4179744915528731,0.47265816385095766,0.0,1.3234428587826816,0.37812653108076616,0.0,1.5125061243230646,0.37812653108076616,0.0,1.5125061243230646,0.5671897966211492,0.0,1.3234428587826816,0.5671897966211492,0.0
44,palm,??,44,2,8,0.47058823529411764,0.10526315789473684,3755,palm,0.18906326554038308,1.6070377570932561,0.47265816385095766,0.0,1.5125061243230646,0.37812653108076616,0.0,1.7015693898634476,0.37812653108076616,0.0,1.7015693898634476,0.5671897966211492,0.0,1.5125061243230646,0.5671897966211492,0.0
45,palm,??,45,2,9,0.5294117647058824,0.10526315789473684,3758,palm,0.18906326554038308,1.7961010226336391,0.47265816385095766,0.0,1.7015693898634476,0.37812653108076616,0.0,1.8906326554038306,0.37812653108076616,0.0,1.8906326554038306,0.5671897966211492,0.0,1.7015693898634476,0.5671897966211492,0.0
46,palm,??,46,2,10,0.5882352941176471,0.10526315789473684,3617,palm,0.18906326554038308,1.9851642881740224,0.47265816385095766,0.0,1.8906326554038309,0.37812653108076616,0.0,2.079695920944214,0.37812653108076616,0.0,2.079695920944214,0.5671897966211492,0.0,1.8906326554038309,0.5671897966211492,0.0
47,palm,??,47,2,11,0.6470588235294118,0.10526315789473684,3618,palm,0.18906326554038308,2.174227553714405,0.47265816385095766,0.0,2.079695920944214,0.37812653108076616,0.0,2.268759186484597,0.37812653108076616,0.0,2.268759186484597,0.5671897966211492,0.0,2.079695920944214,0.5671897966211492,0.0
48,palm,??,48,2,12,0.7058823529411765,0.10526315789473684,3620,palm,0.18906326554038308,2.3632908192547886,0.47265816385095766,0.0,2.268759186484597,0.37812653108076616,0.0,2.45782245202498,0.37812653108076616,0.0,2.45782245202498,0.5671897966211492,0.0,2.268759186484597,0.5671897966211492,0.0
49,palm,??,49,2,13,0.7647058823529411,0.10526315789473684,3461,palm,0.18906326554038308,2.552354084795171,0.47265816385095766,0.0,2.45782245202498,0.37812653108076616,0.0,2.646885717565363,0.37812653108076616,0.0,2.646885717565363,0.5671897966211492,0.0,2.45782245202498,0.5671897966211492,0.0
50,palm,??,50,2,14,0.8235294117647058,0.10526315789473684,3462,palm,0.18906326554038308,2.7414173503355546,0.47265816385095766,0.0,2.6468857175653633,0.37812653108076616,0.0,2.8359489831057463,0.37812653108076616,0.0,2.8359489831057463,0.5671897966211492,0.0,2.6468857175653633,0.5671897966211492,0.0
51,palm,??,51,2,15,0.8823529411764706,0.10526315789473684,3465,palm,0.18906326554038308,2.930480615875938,0.47265816385095766,0.0,2.8359489831057463,0.37812653108076616,0.0,3.0250122486461293,0.37812653108076616,0.0,3.0250122486461293,0.5671897966211492,0.0,2.8359489831057463,0.5671897966211492,0.0
52,palm,??,52,2,16,0.9411764705882353,0.10526315789473684,3465,palm,0.18906326554038308,3.119543881416321,0.47265816385095766,0.0,3.0250122486461293,0.37812653108076616,0.0,3.2140755141865123,0.37812653108076616,0.0,3.2140755141865123,0.5671897966211492,0.0,3.0250122486461293,0.5671897966211492,0.0
